inserted_at,platform_name,delivery_platform,delivery_tracking_number,order_id,order_no,external_order_no,shipping_label
2024-04-11 15:20:04,Shopee,SPX Express,SPXVN048198233944,15699529,SPEJNJ-240411FXBAA9B1,SPEJNJ-240411FXBAA9B1,https://files.onpoint.vn/order/2024/04/11/736224811O25LUCCK7KDDB45OQ6ODEEJF_shipping_label.pdf
2024-04-11 15:17:03,Shopee,Giao Hàng Nhanh,G8DT494D,15699485,SPECSC-240411FX5WPCF5,SPECSC-240411FX5WPCF5,https://files.onpoint.vn/order/2024/04/11/280802673RYSXUIYLCFMZJN3G5OU4NA37_shipping_label.pdf
2024-04-11 15:11:46,Shopee,Giao Hàng Nhanh,G8DT49GQ,15699418,SPEJNJ-240411FWVFCAT8,SPEJNJ-240411FWVFCAT8,https://files.onpoint.vn/order/2024/04/11/550866356RNLFV2QTR6I25J2NVKJMLBQ_shipping_label.pdf
2024-04-11 15:10:48,Shopee,Giao Hàng Nhanh,G8DT4Q96,15699403,SPECBB-240411FWTQ5B6U,SPECBB-240411FWTQ5B6U,https://files.onpoint.vn/order/2024/04/11/3656921104M5JBRTKVU64S2VZTH6IRHKU_shipping_label.pdf
2024-04-11 15:10:42,Shopee,Giao Hàng Nhanh,G8DT497E,15699402,SPEJNJ-240411FWTHD51G,SPEJNJ-240411FWTHD51G,https://files.onpoint.vn/order/2024/04/11/209920283O6QTSCXKKO2QKT5D3X7OKBKE_shipping_label.pdf
2024-04-11 15:10:34,Shopee,Giao Hàng Nhanh,G8DT49QP,15699400,SPEUIM-240411FWT9T077,SPEUIM-240411FWT9T077,https://files.onpoint.vn/order/2024/04/11/408673086XELJCDLWNZDGILZL7BL5YD4F_shipping_label.pdf
2024-04-11 15:08:23,Shopee,Giao Hàng Nhanh,G8DT4CVX,15699360,SPECSC-240411FWPCV1WS,SPECSC-240411FWPCV1WS,https://files.onpoint.vn/order/2024/04/11/126752134JXVXZCX2RUCU5GVPUNYMUL6U_shipping_label.pdf
2024-04-11 15:06:15,Shopee,SPX Express,SPXVN043433358994,15699327,SPETHM-240411FWJHUAHA,SPETHM-240411FWJHUAHA,https://files.onpoint.vn/order/2024/04/12/913553346UXOZYOWQQCP43X4S6JGVBOCG_shipping_label.pdf
2024-04-11 15:04:05,Shopee,Giao Hàng Nhanh,G8DT4GUY,15699293,SPEJNJ-240411FWEQPK27,SPEJNJ-240411FWEQPK27,https://files.onpoint.vn/order/2024/04/11/926024331SL672K2TEQHEZXDOFLABSU5J_shipping_label.pdf
2024-04-11 15:03:57,Shopee,Giao Hàng Nhanh,G8DT4GUM,15699291,SPEJNJ-240411FWEF5E5Y,SPEJNJ-240411FWEF5E5Y,https://files.onpoint.vn/order/2024/04/11/808067198EWKEEOXKISPPSJCJ6LEUC26N_shipping_label.pdf
2024-04-11 15:03:34,Shopee,Giao Hàng Nhanh,G8DT4Q4K,15699280,SPECSC-240411FWDT79M6,SPECSC-240411FWDT79M6,https://files.onpoint.vn/order/2024/04/11/444319754QQY5HLB23A4BO4UBZL5SDSEE_shipping_label.pdf
2024-04-11 15:02:42,Shopee,Giao Hàng Nhanh,G8DT4GCK,15699270,SPEMES-240411FWC8MDME,SPEMES-240411FWC8MDME,https://files.onpoint.vn/order/2024/04/11/68319162XR7YON433HHWXECIQUVD4TXO_shipping_label.pdf
2024-04-11 15:00:18,Shopee,Giao Hàng Nhanh,G8DT4FRT,15699223,SPEJNJ-240411FW7Y8H0N,SPEJNJ-240411FW7Y8H0N,https://files.onpoint.vn/order/2024/04/11/13226628872FCJRCKGVFDQOJKVSI4WMN4_shipping_label.pdf
2024-04-11 14:58:53,Shopee,Giao Hàng Nhanh,G8DTK69D,15699209,SPEBAY-240411FW5E4Y52,SPEBAY-240411FW5E4Y52,https://files.onpoint.vn/order/2024/04/12/145693733HLST5VMBOIQWZJZTH3UU4X44_shipping_label.pdf
2024-04-11 14:53:33,Shopee,Giao Hàng Nhanh,G8DT4LBG,15699130,SPEJNJ-240411FVUVYC19,SPEJNJ-240411FVUVYC19,https://files.onpoint.vn/order/2024/04/11/931023563QIJQ3VSVJIC4B74RELANN3Y_shipping_label.pdf
2024-04-11 14:51:42,Shopee,Giao Hàng Nhanh,G8DT4LB7,15699108,SPEJNJ-240411FVRK4W6S,SPEJNJ-240411FVRK4W6S,https://files.onpoint.vn/order/2024/04/11/850994748B42A43YCT3OI2DW55TDXXLSK_shipping_label.pdf
2024-04-11 14:50:03,Shopee,Giao Hàng Nhanh,G8DT3TUX,15699086,SPEMOL-240411FVNKRQTE,SPEMOL-240411FVNKRQTE,https://files.onpoint.vn/order/2024/04/11/778197876VIGOXKIE7OHEJ2DEU7ZRFFCU_shipping_label.pdf
2024-04-11 14:49:52,Shopee,Giao Hàng Nhanh,G8DT4Q9N,15699079,SPECBB-240411FVNA7S98,SPECBB-240411FVNA7S98,https://files.onpoint.vn/order/2024/04/11/984073977EPWDSUMG5IJGIX5EMBHRECGQ_shipping_label.pdf
2024-04-11 14:49:11,Shopee,Giao Hàng Nhanh,G8DT3K8G,15699065,SPEUIM-240411FVM26B1B,SPEUIM-240411FVM26B1B,https://files.onpoint.vn/order/2024/04/11/3946863334D3V76BR3AK6FJPNLPQZKA66_shipping_label.pdf
2024-04-11 14:48:40,Shopee,SPX Express,SPXVN043956597314,15699054,SPEJNJ-240411FVK5K3SV,SPEJNJ-240411FVK5K3SV,https://files.onpoint.vn/order/2024/04/11/444815700AJC6DPPI6Q26D3QRJBDTLW4X_shipping_label.pdf
2024-04-11 14:48:11,Shopee,Giao Hàng Nhanh,G8DTK6CL,15699045,SPEBAY-240411FVJ9XRHP,SPEBAY-240411FVJ9XRHP,https://files.onpoint.vn/order/2024/04/12/57382052FZ7IIIXQ2PH522OOGLEMZFLO_shipping_label.pdf
2024-04-11 14:47:11,Shopee,Giao Hàng Nhanh,G8DT4QQU,15699027,SPEJNJ-240411FVGGNP0N,SPEJNJ-240411FVGGNP0N,https://files.onpoint.vn/order/2024/04/11/640494739UNJJKAZR7VRC26P74DF6AO6Z_shipping_label.pdf
2024-04-11 14:46:01,Shopee,Giao Hàng Nhanh,G8DTK6CR,15699007,SPEBAY-240411FVED1M5P,SPEBAY-240411FVED1M5P,https://files.onpoint.vn/order/2024/04/12/874504166LWIB3TNF5VTE2RS2P6AWPEJW_shipping_label.pdf
2024-04-11 14:42:57,Shopee,Giao Hàng Nhanh,G8DTHUYY,15698965,SPENVA-240411FV8WG5Y0,SPENVA-240411FV8WG5Y0,https://files.onpoint.vn/order/2024/04/12/820747725OXQVJCALLRQQLN7MJH5MXJDG_shipping_label.pdf
2024-04-11 14:41:27,Shopee,Giao Hàng Nhanh,G8DT3RQ4,15698932,SPECBB-240411FV67QBAS,SPECBB-240411FV67QBAS,https://files.onpoint.vn/order/2024/04/11/25554925ZLV2IFHKYXYO2JW5YZFNXHHF_shipping_label.pdf
2024-04-11 14:40:56,Shopee,Giao Hàng Nhanh,G8DTK6CT,15698918,SPEBAY-240411FV5B2T4D,SPEBAY-240411FV5B2T4D,https://files.onpoint.vn/order/2024/04/12/202477997H3RWD4ZDGWQITWBNOEJVXELD_shipping_label.pdf
2024-04-11 14:39:44,Shopee,SPX Express,SPXVN041461254864,15698904,SPEHUG-240411FV35G25A,SPEHUG-240411FV35G25A,https://files.onpoint.vn/order/2024/04/11/351337601ZEDYWTAGF5CP2HO3ALDRJ2CK_shipping_label.pdf
2024-04-11 14:38:51,Shopee,SPX Express,SPXVN048218815464,15698886,SPEJNJ-240411FV1KUH9T,SPEJNJ-240411FV1KUH9T,https://files.onpoint.vn/order/2024/04/11/3428761275Y2JYI6AFS5FDITAHBBHBNOF_shipping_label.pdf
2024-04-11 14:36:46,Shopee,Giao Hàng Nhanh,G8DTK6CB,15698854,SPEBAY-240411FUWUQSQ6,SPEBAY-240411FUWUQSQ6,https://files.onpoint.vn/order/2024/04/12/477822280D54GDIPLVC7A3MZXT2XZ4AC2_shipping_label.pdf
2024-04-11 14:27:42,Shopee,SPX Express,SPXVN042653763964,15698718,SPECSC-240411FUDNWEMA,SPECSC-240411FUDNWEMA,https://files.onpoint.vn/order/2024/04/11/470207823NIOLJAF67Z6KKKK6QTX7TKPC_shipping_label.pdf
2024-04-11 14:26:00,Shopee,Giao Hàng Nhanh,G8DT368W,15698683,SPEJNJ-240411FUAMKD2W,SPEJNJ-240411FUAMKD2W,https://files.onpoint.vn/order/2024/04/11/81207435SW2V2MA53AMHYJDRYJOYYZPT_shipping_label.pdf
2024-04-11 14:24:56,Shopee,SPX Express,SPXVN040876847624,15698667,SPECSC-240411FU8PMDME,SPECSC-240411FU8PMDME,https://files.onpoint.vn/order/2024/04/11/956190815HTEXNVHPWGJVZOIBCJRAOYHA_shipping_label.pdf
2024-04-11 14:24:38,Shopee,SPX Express,SPXVN048029930474,15698666,SPEUIM-240411FU85FGKK,SPEUIM-240411FU85FGKK,https://files.onpoint.vn/order/2024/04/11/294539720LOZNW2G5KBMNF65UYK4HHU6I_shipping_label.pdf
2024-04-11 14:23:18,Shopee,SPX Express,SPXVN045629392784,15698630,SPECSC-240411FU5S5K18,SPECSC-240411FU5S5K18,https://files.onpoint.vn/order/2024/04/12/798668284FPNXBDQZXTSO2KCZWGWOIEN7_shipping_label.pdf
2024-04-11 14:21:36,Shopee,Giao Hàng Nhanh,G8DT3WMY,15698602,SPECSC-240411FU2QU4UB,SPECSC-240411FU2QU4UB,https://files.onpoint.vn/order/2024/04/11/680744086MXVUVNJUOGPNMGVOER5RYSN3_shipping_label.pdf
2024-04-11 14:20:39,Shopee,Giao Hàng Nhanh,G8DT3WMR,15698589,SPECSC-240411FU12DRRJ,SPECSC-240411FU12DRRJ,https://files.onpoint.vn/order/2024/04/11/31899224UESBXXWCZXXPKL2FZRABLIPW_shipping_label.pdf
2024-04-11 14:20:33,Shopee,Giao Hàng Nhanh,G8DT3W96,15698587,SPEJNJ-240411FU0VSBUX,SPEJNJ-240411FU0VSBUX,https://files.onpoint.vn/order/2024/04/11/285288498DRUNZEKNEMLREO2O54ETXMF6_shipping_label.pdf
2024-04-11 14:20:13,Shopee,SPX Express,SPXVN044880199994,15698583,SPEUIM-240411FU09M7ED,SPEUIM-240411FU09M7ED,https://files.onpoint.vn/order/2024/04/11/852144923UKWJ5UQEUBYF6TH2ZZ7JRLTF_shipping_label.pdf
2024-04-11 14:16:25,Shopee,Giao Hàng Nhanh,G8DT3K7H,15698519,SPECSC-240411FTSFA1YU,SPECSC-240411FTSFA1YU,https://files.onpoint.vn/order/2024/04/11/761786846T4KVPJDGFL53VJADPROJRUUI_shipping_label.pdf
2024-04-11 14:11:55,Shopee,SPX Express,SPXVN047741252274,15698435,SPEGRP-240411FTHDRK27,SPEGRP-240411FTHDRK27,https://files.onpoint.vn/order/2024/04/11/90141069562FD6AOOYIYISKU5LG57UKM4_shipping_label.pdf
2024-04-11 14:09:56,Shopee,Giao Hàng Nhanh,G8DT3B6G,15698413,SPEJNJ-240411FTDV99X7,SPEJNJ-240411FTDV99X7,https://files.onpoint.vn/order/2024/04/11/474411777OYDOJT3JMJHDVW6CLWOUJJAA_shipping_label.pdf
2024-04-11 14:08:47,Shopee,Giao Hàng Nhanh,G8DTK6CH,15698395,SPEBAY-240411FTBTF3BQ,SPEBAY-240411FTBTF3BQ,https://files.onpoint.vn/order/2024/04/12/510127039PMGBW2EL2DMN4KS6PRTUWDBG_shipping_label.pdf
2024-04-11 14:08:33,Shopee,Giao Hàng Nhanh,G8DT33UC,15698393,SPECSC-240411FTBE1SET,SPECSC-240411FTBE1SET,https://files.onpoint.vn/order/2024/04/11/415440647F7JL3CX2OJVA2GNHMLEUM3KT_shipping_label.pdf
2024-04-11 14:07:07,Shopee,Giao Hàng Nhanh,G8DHTWBY,15698375,SPEBAY-240411FT8V1SWX,SPEBAY-240411FT8V1SWX,https://files.onpoint.vn/order/2024/04/13/593836979UL3KHLTYME4OVSDMYIEKMQWA_shipping_label.pdf
2024-04-11 14:02:41,Shopee,Giao Hàng Nhanh,G8DT3FQP,15698308,SPEHUG-240411FT0WEYNA,SPEHUG-240411FT0WEYNA,https://files.onpoint.vn/order/2024/04/11/184333495FTSBD3BXZZXXZHFL7J2HGSPZ_shipping_label.pdf
2024-04-11 13:49:48,Shopee,Giao Hàng Nhanh,G8DTK69L,15698056,SPEBAY-240411FS9W7XHX,SPEBAY-240411FS9W7XHX,https://files.onpoint.vn/order/2024/04/12/271762610MJNNI3UG5CYQ6VVEVVN75L57_shipping_label.pdf
2024-04-11 13:47:35,Shopee,Giao Hàng Nhanh,G8DT3973,15698026,SPEJNJ-240411FS5XCW7M,SPEJNJ-240411FS5XCW7M,https://files.onpoint.vn/order/2024/04/11/147627112Y6TWZGQBRODMLEE6CKVURF6R_shipping_label.pdf
2024-04-11 13:44:51,Shopee,Giao Hàng Nhanh,G8DT3CE9,15697950,SPEKIE-240411FS11XKGH,SPEKIE-240411FS11XKGH,https://files.onpoint.vn/order/2024/04/11/733641040Q7K6TX3HZQACRMRCJB3I7IQQ_shipping_label.pdf
2024-04-11 13:44:05,Shopee,Giao Hàng Nhanh,G8DT3UG6,15697941,SPEPSN-240411FRYN5YYJ,SPEPSN-240411FRYN5YYJ,https://files.onpoint.vn/order/2024/04/11/944801683VE3VYKYDARA6Z4MTEGHFNZUB_shipping_label.pdf
2024-04-11 13:42:04,Shopee,SPX Express,SPXVN046906516684,15697905,SPEPSN-240411FRV1Q7XH,SPEPSN-240411FRV1Q7XH,https://files.onpoint.vn/order/2024/04/11/8046753272OVGFOUDHK2WUWVTG645Q434_shipping_label.pdf
2024-04-11 13:38:45,Shopee,Giao Hàng Nhanh,G8DT3GKP,15697850,SPECSC-240411FRP4W196,SPECSC-240411FRP4W196,https://files.onpoint.vn/order/2024/04/11/45065350TJXQY5WY4YJE7IQYOMPJF7TB_shipping_label.pdf
2024-04-11 13:26:30,Shopee,Giao Hàng Nhanh,G8DT3QFD,15697645,SPECSC-240411FR07X307,SPECSC-240411FR07X307,https://files.onpoint.vn/order/2024/04/11/3646581634BNSAYL4Y7E52TOFUCN5UZAO_shipping_label.pdf
2024-04-11 13:26:15,Shopee,SPX Express,SPXVN047134992174,15697635,SPECSC-240411FQYSNN9R,SPECSC-240411FQYSNN9R,https://files.onpoint.vn/order/2024/04/11/308765592BPLBD7PORVTWQBCSSZEZAOTG_shipping_label.pdf
2024-04-11 13:25:37,Shopee,tnsl_delivery,HTC801392982C0,15607712,SPEKIE-2404087UEN9Q1T,SPEKIE-2404087UEN9Q1T-GB,https://files.onpoint.vn/order/2024/04/11/SBS5HOEUDRN5Q5KWMO6566ITDY7I3S_shipping_label.pdf
2024-04-11 13:16:27,Shopee,Giao Hàng Nhanh,G8DTBKV7,15697459,SPECSC-240411FQE7WMR4,SPECSC-240411FQE7WMR4,https://files.onpoint.vn/order/2024/04/11/548125645HIQ744Z5URXDUZXABE7EFTLT_shipping_label.pdf
2024-04-11 13:14:02,Shopee,SPX Express,SPXVN046096994864,15697393,SPECSC-240411FQ9WNN6W,SPECSC-240411FQ9WNN6W,https://files.onpoint.vn/order/2024/04/11/335960022DCMCDQXXL2U42JZEAPMHJ26U_shipping_label.pdf
2024-04-11 13:12:18,Shopee,Giao Hàng Nhanh,G8DTBYBV,15697371,SPEUIM-240411FQ6UFRGS,SPEUIM-240411FQ6UFRGS,https://files.onpoint.vn/order/2024/04/11/39934212566WSH6PQHFVNH3DOCPDPYUXK_shipping_label.pdf
2024-04-11 13:12:07,Shopee,SPX Express,SPXVN043800114614,15697367,SPEBAY-240411FQ6GW96E,SPEBAY-240411FQ6GW96E,https://files.onpoint.vn/order/2024/04/12/270513953SYO7MZXEJOYCNKIPYDHNNGMZ_shipping_label.pdf
2024-04-11 13:09:52,Shopee,Giao Hàng Nhanh,G8DTB3ED,15697344,SPECSC-240411FQ2F91JK,SPECSC-240411FQ2F91JK,https://files.onpoint.vn/order/2024/04/11/815300845B2TBZY4WMK26L5E7EQ2RX47P_shipping_label.pdf
2024-04-11 13:09:40,Shopee,Giao Hàng Nhanh,G8DTB8BT,15697340,SPEMES-240411FQ23SS7U,SPEMES-240411FQ23SS7U,https://files.onpoint.vn/order/2024/04/11/84280580HFU7V4UTGRAFZXZ6HXLZHRG6_shipping_label.pdf
2024-04-11 13:09:35,Shopee,Giao Hàng Nhanh,G8DTB8D7,15697337,SPECJF-240411FQ1YXXDP,SPECJF-240411FQ1YXXDP,https://files.onpoint.vn/order/2024/04/11/162354116OFN4URUDQYNWPUCJJVYJ2YK2_shipping_label.pdf
2024-04-11 13:09:14,Shopee,Giao Hàng Nhanh,G8DTB8UM,15697333,SPEUIM-240411FQ1BYH1V,SPEUIM-240411FQ1BYH1V,https://files.onpoint.vn/order/2024/04/11/580671598TROXOTZRFHR7J7623S4MUUBY_shipping_label.pdf
2024-04-11 13:01:42,Shopee,Giao Hàng Nhanh,G8DTALRE,15697230,SPEPEP-240411FPKUYU80,SPEPEP-240411FPKUYU80,https://files.onpoint.vn/order/2024/04/12/137583101KCV4F4FJFIMP3QW2BLFNCSEO_shipping_label.pdf
2024-04-11 13:01:21,Shopee,Giao Hàng Nhanh,G8DTBBFF,15697221,SPEKIE-240411FPK8W317,SPEKIE-240411FPK8W317,https://files.onpoint.vn/order/2024/04/11/197744681PIJY7LXU4WTXBOVVRXN2TZPZ_shipping_label.pdf
2024-04-11 12:54:35,Shopee,Giao Hàng Nhanh,G8DTBT8N,15697093,SPEMOL-240411FP75PRMC,SPEMOL-240411FP75PRMC,https://files.onpoint.vn/order/2024/04/11/146967053LMOLOSEUDZ64RGKOPDTE2ZFX_shipping_label.pdf
2024-04-11 12:50:05,Shopee,SPX Express,SPXVN044127482054,15697039,SPEJNJ-240411FNY46NBR,SPEJNJ-240411FNY46NBR,https://files.onpoint.vn/order/2024/04/11/765607636VP3MFLUO4NPZIH6WP7K4XC7L_shipping_label.pdf
2024-04-11 12:46:57,Shopee,Giao Hàng Nhanh,G8DTB44G,15696993,SPEHUG-240411FNFUVADK,SPEHUG-240411FNFUVADK,https://files.onpoint.vn/order/2024/04/11/630178535KZ4QPCGH7DS2EU6ABVXH3IO_shipping_label.pdf
2024-04-11 12:46:49,Shopee,Giao Hàng Nhanh,G8DTBWU7,15696991,SPECBB-240411FNS99X45,SPECBB-240411FNS99X45,https://files.onpoint.vn/order/2024/04/11/618155762ZNUEFVTB4LPJEPO4MFNFKP3P_shipping_label.pdf
2024-04-11 12:41:22,Shopee,Giao Hàng Nhanh,G8DTB4AQ,15696917,SPEJNJ-240411FNFGEPN9,SPEJNJ-240411FNFGEPN9,https://files.onpoint.vn/order/2024/04/11/863769321OJOV4OGXKIOG5E4THW3BMT2C_shipping_label.pdf
2024-04-11 12:40:27,Shopee,Giao Hàng Nhanh,G8DTB44U,15696903,SPEUIM-240411FNDU3AEP,SPEUIM-240411FNDU3AEP,https://files.onpoint.vn/order/2024/04/11/6180325192PZAV5XMOYEPUCTJXJ5ZQVWF_shipping_label.pdf
2024-04-11 12:35:39,Shopee,Giao Hàng Nhanh,G8DTBBAG,15696837,SPECSC-240411FN59CBQ1,SPECSC-240411FN59CBQ1,https://files.onpoint.vn/order/2024/04/11/810350344L4RSTCYFGYIZ7DE47VGTQOM7_shipping_label.pdf
2024-04-11 12:31:29,Shopee,Giao Hàng Nhanh,G8DTBU7D,15696766,SPEJNJ-240411FMWTYRC2,SPEJNJ-240411FMWTYRC2,https://files.onpoint.vn/order/2024/04/11/236315724DL3QE5UXQLP6FMMGOGIS6EDP_shipping_label.pdf
2024-04-11 12:25:44,Shopee,Giao Hàng Nhanh,G8DTB7Y8,15696681,SPEJNJ-240411FMKJUT15,SPEJNJ-240411FMKJUT15,https://files.onpoint.vn/order/2024/04/11/703685547I4NS736E7NJCWLXNRKOWKN3L_shipping_label.pdf
2024-04-11 12:25:35,Shopee,Giao Hàng Nhanh,G8DTTEBT,15696679,SPENVA-240411FMKA9PFT,SPENVA-240411FMKA9PFT,https://files.onpoint.vn/order/2024/04/12/94505741ZHCZEQLTPCLQXWNUZJOVRWRC_shipping_label.pdf
2024-04-11 12:11:14,Shopee,Giao Hàng Nhanh,G8DTK6C4,15696513,SPEBAY-240411FKSN7J65,SPEBAY-240411FKSN7J65,https://files.onpoint.vn/order/2024/04/12/826537054PKQCKZO53OFYPHU3FQN6DHMR_shipping_label.pdf
2024-04-11 12:07:15,Shopee,Giao Hàng Nhanh,G8DTB9FP,15696475,SPEJNJ-240411FKJGB1AS,SPEJNJ-240411FKJGB1AS,https://files.onpoint.vn/order/2024/04/11/572483409AEK7YJPHDGDEFKT7FAD6NP4P_shipping_label.pdf
2024-04-11 12:01:08,Shopee,Giao Hàng Nhanh,G8DTBU7P,15696397,SPEJNJ-240411FK7K7PUU,SPEJNJ-240411FK7K7PUU,https://files.onpoint.vn/order/2024/04/11/2140548105Q4G2SGDGS5NQLJRIPL7JNQ3_shipping_label.pdf
2024-04-11 11:52:22,Shopee,SPX Express,SPXVN041899390654,15696299,SPEJNJ-240411FJQVQ0W0,SPEJNJ-240411FJQVQ0W0,https://files.onpoint.vn/order/2024/04/11/613813685YMXHJ7YQRI7JI2F7BTCTIWLZ_shipping_label.pdf
2024-04-11 11:51:19,Shopee,Giao Hàng Nhanh,G8DTPXY9,15696284,SPEUIM-240411FJP0J5VE,SPEUIM-240411FJP0J5VE,https://files.onpoint.vn/order/2024/04/11/4381933182V4VUPZSEHPLJOFRONZ4T3CS_shipping_label.pdf
2024-04-11 11:47:40,Shopee,Giao Hàng Nhanh,G8DTPHKT,15696236,SPEJNJ-240411FJFGQN1Y,SPEJNJ-240411FJFGQN1Y,https://files.onpoint.vn/order/2024/04/11/81389301FMPICBIVBJYSQKX3OPFZ7V37_shipping_label.pdf
2024-04-11 11:46:39,Shopee,SPX Express,SPXVN041752055014,15696226,SPECSC-240411FJDPFTF2,SPECSC-240411FJDPFTF2,https://files.onpoint.vn/order/2024/04/11/614731143ZGEHLOVJZ7QNDH2X7WKCZEVF_shipping_label.pdf
2024-04-11 11:45:40,Shopee,Giao Hàng Nhanh,G8DTBP7D,15696215,SPEDER-240411FJBW9WYE,SPEDER-240411FJBW9WYE,https://files.onpoint.vn/order/2024/04/11/809276276NI6UK6JRH52YGD4454CA2G6Q_shipping_label.pdf
2024-04-11 11:42:22,Shopee,Giao Hàng Nhanh,G8DTPEE3,15696184,SPEUIM-240411FJ61C4P6,SPEUIM-240411FJ61C4P6,https://files.onpoint.vn/order/2024/04/11/995266855QO7YDSKGKLR2IV2AZLUANFBM_shipping_label.pdf
2024-04-11 11:35:26,Shopee,Giao Hàng Nhanh,G8DTPKLP,15696113,SPEJNJ-240411FHSKSA4A,SPEJNJ-240411FHSKSA4A,https://files.onpoint.vn/order/2024/04/11/893975318PGYPVQXSIGQ7JCWQQV3FLEF5_shipping_label.pdf
2024-04-11 11:23:03,Shopee,SPX Express,SPXVN042273712894,15695874,SPEHUG-240411FH3F5T06,SPEHUG-240411FH3F5T06,https://files.onpoint.vn/order/2024/04/11/427059441YCATKBSKD5DXHYFVPTQYAYLH_shipping_label.pdf
2024-04-11 11:22:59,Shopee,Giao Hàng Nhanh,G8DTT4RT,15695873,SPEGRP-240411FH3CAGNR,SPEGRP-240411FH3CAGNR,https://files.onpoint.vn/order/2024/04/12/824171749OXYZ6B4NCJ7SB3F7UYXIT5FA_shipping_label.pdf
2024-04-11 11:20:42,Shopee,SPX Express,SPXVN048172493234,15695834,SPEJNJ-240411FGY9NHDY,SPEJNJ-240411FGY9NHDY,https://files.onpoint.vn/order/2024/04/11/179250822XQ6UOPZSEVI2HPAUHOBA37HF_shipping_label.pdf
2024-04-11 11:19:50,Shopee,Giao Hàng Nhanh,G8DTBP74,15695824,SPEDER-240411FGWR2RSE,SPEDER-240411FGWR2RSE,https://files.onpoint.vn/order/2024/04/11/82180412834WVJLYN2JCBIAKHDNYGMSEJ_shipping_label.pdf
2024-04-11 11:19:25,Shopee,SPX Express,SPXVN044801904754,15695820,SPECBB-240411FGW07BAY,SPECBB-240411FGW07BAY,https://files.onpoint.vn/order/2024/04/11/268291365ULDKBG3LSAXLZAXSCVKGLKIW_shipping_label.pdf
2024-04-11 11:18:47,Shopee,Giao Hàng Nhanh,G8DTP9WB,15695813,SPEJNJ-240411FGUV01Q1,SPEJNJ-240411FGUV01Q1,https://files.onpoint.vn/order/2024/04/11/831869758EUTPVHCM46TYTDHSJEGKC57U_shipping_label.pdf
2024-04-11 11:18:13,Shopee,SPX Express,SPXVN043013726214,15695810,SPECBB-240411FGTUGD4E,SPECBB-240411FGTUGD4E,https://files.onpoint.vn/order/2024/04/11/5022239887OXQZAL63ERWFDPASULSME43_shipping_label.pdf
2024-04-11 11:16:42,Shopee,SPX Express,SPXVN044635577654,15695791,SPEJNJ-240411FGR3U8S4,SPEJNJ-240411FGR3U8S4,https://files.onpoint.vn/order/2024/04/11/593162577OBQG4NTSX6ISXSUQ52BFAVD2_shipping_label.pdf
2024-04-11 11:13:26,Shopee,Giao Hàng Nhanh,G8DTPUVX,15695759,SPEJNJ-240411FGJ9U0XE,SPEJNJ-240411FGJ9U0XE,https://files.onpoint.vn/order/2024/04/11/6739716426ZQDKHEGTS2FYE455KVNGFNL_shipping_label.pdf
2024-04-11 11:12:17,Shopee,Giao Hàng Nhanh,G8DTPUVA,15695751,SPEJNJ-240411FGG803Y5,SPEJNJ-240411FGG803Y5,https://files.onpoint.vn/order/2024/04/11/803887016VOA627K7ATEPHNWYTNFJMC37_shipping_label.pdf
2024-04-11 11:10:42,Shopee,Giao Hàng Nhanh,G8DTPGMP,15695731,SPEKIE-240411FGDCER7J,SPEKIE-240411FGDCER7J,https://files.onpoint.vn/order/2024/04/11/798305673SBIES6Z5Q7YCXXAEYU4NWDUO_shipping_label.pdf
2024-04-11 11:09:47,Shopee,SPX Express,SPXVN048745071714,15695721,SPEUIM-240411FGBR05N1,SPEUIM-240411FGBR05N1,https://files.onpoint.vn/order/2024/04/11/909129458P3ZY24M6MXBVD5JJBTT6KJL3_shipping_label.pdf
2024-04-11 11:08:01,Shopee,Giao Hàng Nhanh,G8DTT3G9,15695706,SPETHM-240411FG8KUJST,SPETHM-240411FG8KUJST,https://files.onpoint.vn/order/2024/04/12/504965710UXZEGCOLFNVIQ6XKQVPL3UJ5_shipping_label.pdf
2024-04-11 11:07:50,Shopee,Giao Hàng Nhanh,G8DTPF8A,15695705,SPEHUG-240411FG88DN00,SPEHUG-240411FG88DN00,https://files.onpoint.vn/order/2024/04/11/589221267APARRRZPOL2EYRTZFWLODPSH_shipping_label.pdf
2024-04-11 11:03:30,Shopee,SPX Express,SPXVN044391903484,15695682,SPEHUG-240411FG0HEUK3,SPEHUG-240411FG0HEUK3,https://files.onpoint.vn/order/2024/04/11/7018041722SXIVZRIXQO443PQFVS2SZFD_shipping_label.pdf
2024-04-11 11:02:13,Shopee,Giao Hàng Nhanh,G8DTPBTF,15695672,SPEHUG-240411FFX73B68,SPEHUG-240411FFX73B68,https://files.onpoint.vn/order/2024/04/11/605098327NPMTGS552LOU2PSENRLMCB6R_shipping_label.pdf
2024-04-11 11:02:10,Shopee,SPX Express,SPXVN045344431084,15695669,SPEELX-240411FFX486KG,SPEELX-240411FFX486KG,https://files.onpoint.vn/order/2024/04/11/174765642TXUNHJSZLN4SOBYZKXNVTXWL_shipping_label.pdf
2024-04-11 11:01:38,Shopee,SPX Express,SPXVN043185671394,15695664,SPEHUG-240411FFW5QMBN,SPEHUG-240411FFW5QMBN,https://files.onpoint.vn/order/2024/04/11/563426958UIWPSHDRRVNHRYU7YPWLA7H6_shipping_label.pdf
